transformer_id,timestamp,transformer_type,load,temperature,voltage,current,power,thermal_stress,voltage_deviation,current_stress,failure,root_cause
1,2024-01-02 06:00:00,Distribution Transformer,75.00391892894848,50.160283526939146,250.4277667886693,27.919976204719713,6.9919372897407435,3762.2178391076136,20.427766788669288,0.1110457152816661,1,Voltage Instability
12,2024-01-02 07:00:00,Distribution Transformer,108.08944754629643,49.78089147394461,204.08478139083064,55.47593246718233,11.32179355001739,5380.78905778081,25.915218609169358,0.27050243363237025,1,Thermal Overload
26,2024-01-02 08:00:00,Distribution Transformer,102.5796842860847,54.502929209366044,243.3118633267599,43.076165581885924,10.480942112700706,5590.893270963593,13.311863326759891,0.1763163073430979,0,General Degradation
22,2024-01-02 09:00:00,Distribution Transformer,119.14579072423648,48.801438779822846,231.24441800675834,41.85778079741748,9.679378159553272,5814.4860119024115,1.2444180067583375,0.18023159030758457,1,Thermal Overload
29,2024-01-02 10:00:00,Distribution Transformer,92.7843283109455,45.00717913015487,227.65404619943294,48.24078774971142,10.982210523069844,4175.960884761824,2.3459538005670595,0.2109771882524905,0,General Degradation
12,2024-01-02 11:00:00,Distribution Transformer,66.91380082824759,51.9288418599905,228.0413640146015,27.57028870178764,6.2871662418320104,3474.7561814609703,1.9586359853985016,0.12037253105089794,0,General Degradation
25,2024-01-02 12:00:00,Distribution Transformer,112.86581548605372,44.88091730648877,236.3563169198473,48.42850466914152,11.446382997533918,5065.521331558996,6.356316919847302,0.20403292946905352,0,General Degradation
17,2024-01-02 13:00:00,Distribution Transformer,90.50319832796978,46.02873011793367,227.98173426355777,42.2074772401262,9.622533860093613,4165.747290647947,2.018265736442231,0.1843268301546945,0,General Degradation
27,2024-01-02 14:00:00,Distribution Transformer,117.94033633661513,26.351006113106376,245.37096954588523,47.332910391672975,11.614122114233304,3107.8465237879673,15.370969545885231,0.19212048594409367,0,General Degradation
27,2024-01-02 15:00:00,Distribution Transformer,109.6874400796105,37.699335059996,201.3791910387439,49.5958324940415,9.987568626543126,4135.143555434471,28.620808961256103,0.24506389337501983,1,Voltage Instability
10,2024-01-02 16:00:00,Distribution Transformer,112.92565266285138,48.89703863414306,221.4979365931102,53.943337425681904,11.94833793273444,5521.730001041264,8.50206340688979,0.2424442143224455,1,Thermal Overload
28,2024-01-02 17:00:00,Distribution Transformer,137.63267076785687,53.38977396430528,216.34719137710107,63.923339999847244,13.829635072410452,7348.177182399524,13.652808622898931,0.29410704410225924,1,Thermal Overload
28,2024-01-02 18:00:00,Distribution Transformer,100.07596480812724,47.769463348984935,206.6157050453882,54.948436855052,11.353210021948565,4780.57513301614,23.38429495461179,0.264664163257974,0,Voltage Instability
16,2024-01-02 19:00:00,Distribution Transformer,120.97139125660311,48.25853965762196,233.7863605036972,45.794882686451764,10.706218952959334,5837.902682394483,3.7863605036972103,0.19504916123835322,1,Thermal Overload
15,2024-01-02 20:00:00,Distribution Transformer,87.71278038746524,48.70933313541091,252.7371313465194,34.55051586610839,8.732198266542639,4272.431040126181,22.73713134651939,0.13616657397660903,1,Voltage Instability
30,2024-01-02 21:00:00,Distribution Transformer,104.73280513998206,44.25572829091047,236.54167108006988,43.08285511624221,10.19089054409647,4635.026567419917,6.541671080069875,0.18136967261512596,0,General Degradation
30,2024-01-02 22:00:00,Distribution Transformer,85.95912704770645,,224.45659006994813,50.67022758984953,11.373266502885832,3217.9692709293977,5.543409930051865,0.22474493903295992,0,Electrical Stress
15,2024-01-02 23:00:00,Distribution Transformer,103.62631710303734,48.48166465091096,242.836818773647,38.002076792814535,9.228303435158919,5023.976354798415,12.836818773646996,0.1558504453262727,0,General Degradation
30,2024-01-03 00:00:00,Distribution Transformer,101.74649895092188,35.33471986422042,238.4106109187797,41.81929066714381,9.970162636143778,3595.184037596021,8.410610918779696,0.1746760116715589,0,General Degradation
19,2024-01-03 01:00:00,Distribution Transformer,57.90980221689056,47.443224366268964,215.17047618228628,27.938441047754154,6.011527664035994,2747.4277395821987,14.82952381771372,0.1292426308215882,0,General Degradation
12,2024-01-03 02:00:00,Distribution Transformer,83.98889791417783,53.93904072940126,220.23361542810477,40.88022213347124,9.003199119958403,4530.280585410363,9.76638457189523,0.18478304960285866,0,General Degradation
23,2024-01-03 03:00:00,Distribution Transformer,99.14568268770218,46.017371641274046,259.33391118435395,29.05328653824605,7.534502430723087,4562.423726867822,29.33391118435395,0.11160008469919284,0,Voltage Instability
20,2024-01-03 04:00:00,Distribution Transformer,54.36692632020237,47.67783380105386,,22.095883204814204,5.544013682603534,2592.097277368749,20.90708668280871,0.08771441683431659,0,Voltage Instability
25,2024-01-03 05:00:00,Distribution Transformer,93.27480132730666,51.62037177058726,236.55592639811982,39.12875030608271,9.256137777456109,4814.879921343236,6.555926398119823,0.16471384612188905,0,General Degradation
3,2024-01-03 06:00:00,Distribution Transformer,113.15246521711309,42.97516456877103,244.0504103548711,46.28400081448667,11.29562939164066,4862.745814067574,14.050410354871104,0.18887542668245377,0,General Degradation
5,2024-01-03 07:00:00,Distribution Transformer,118.40443669806271,54.4573729649786,248.95188874773123,54.09539308803331,13.467150281816858,6447.9945699746,18.951888747731232,0.2164232219210399,1,Thermal Overload
19,2024-01-03 08:00:00,Distribution Transformer,80.91599515378823,51.16577642811933,249.96712133343232,30.207022123072267,7.55076236415968,4140.129717497516,19.967121333432317,0.12036246804990655,1,Voltage Instability
7,2024-01-03 09:00:00,Distribution Transformer,119.55931112386162,44.956221777321765,244.41531731311082,50.194670498043166,12.268346317206262,5374.934906428136,14.415317313110819,0.20452949329973064,0,General Degradation
21,2024-01-03 10:00:00,Distribution Transformer,116.74609723705278,28.622222022846998,217.89351555786683,51.03309143041052,11.119779701558196,3341.532715419809,12.106484442133166,0.23314117506107385,0,Electrical Stress
9,2024-01-03 11:00:00,Distribution Transformer,56.33796744970045,43.28621739728047,233.13171356835431,23.755842479244205,5.538240264446103,2438.657506748644,3.1317135683543142,0.10146358268679706,0,General Degradation
7,2024-01-03 12:00:00,Distribution Transformer,97.08425443371783,43.207627413489355,244.92163226090156,40.24113021078473,9.855923295248875,4194.780293288482,14.92163226090156,0.16363395867547095,0,General Degradation
18,2024-01-03 13:00:00,Distribution Transformer,99.07572580181542,46.27085984605201,233.17457117132034,45.62924756931704,10.63958023484551,4584.319022721681,3.1745711713203377,0.19485141935387607,0,General Degradation
4,2024-01-03 14:00:00,Distribution Transformer,122.33831392206936,54.21814676066314,228.4005704963548,45.29034453440997,10.344340529635701,6632.956658678835,1.5994295036452115,0.19742908414052807,1,Thermal Overload
25,2024-01-03 15:00:00,Distribution Transformer,100.15492929665139,51.14154454742533,222.67394047725455,55.32508365284043,12.31945438421172,5122.077778268932,7.326059522745453,0.2473470245786923,0,Electrical Stress
28,2024-01-03 16:00:00,Distribution Transformer,120.08715871294493,45.58240906214327,206.84731282205902,57.034693974997495,11.797473186356711,5473.861991563978,23.152687177940976,0.2744066940322952,1,Voltage Instability
14,2024-01-03 17:00:00,Distribution Transformer,80.94592966285225,42.22124029711145,219.91972041676624,26.266461301619938,5.776512825790067,3417.6375473683665,10.08027958323376,0.11889595574386984,0,General Degradation
18,2024-01-03 18:00:00,Distribution Transformer,66.23511343882045,31.180084337898176,210.44742034071763,41.09742845844954,8.648847801717903,2065.2164231526745,19.552579659282372,0.19436240173669106,0,Voltage Instability
26,2024-01-03 19:00:00,Distribution Transformer,83.3389126228021,49.37266589801417,234.42365063160443,36.412289224677394,8.535901767902708,4114.664289229404,4.423650631604431,0.15466708262737827,0,General Degradation
9,2024-01-03 20:00:00,Distribution Transformer,123.38579186024567,46.55381764265433,221.2475429710167,57.113755680555386,12.636278114169826,5744.07965395638,8.752457028983287,0.2569826190969571,0,Electrical Stress
26,2024-01-03 21:00:00,Distribution Transformer,111.66654884011605,51.16009801145042,229.77272183198096,42.61133946941283,9.790923450793505,5712.871583260752,0.22727816801904055,0.18464634438223135,1,Thermal Overload
21,2024-01-03 22:00:00,Distribution Transformer,,,233.89577070760498,49.182824781202946,11.503654707776557,6381.362613344244,3.8957707076049815,0.2093814828297826,0,General Degradation
2,2024-01-03 23:00:00,Distribution Transformer,69.02006998261753,40.08063870045317,234.91830543223358,34.91711277344212,8.20266896332322,2766.3684880532865,4.918305432233581,0.14800510163664216,0,General Degradation
20,2024-01-04 00:00:00,Distribution Transformer,113.74379563448412,47.55337308970959,222.1360237223878,54.623881333282995,12.133931799659047,5408.901150446304,7.86397627761221,0.24480081889978775,0,Electrical Stress
28,2024-01-04 01:00:00,Distribution Transformer,108.58759159592158,46.44362553224645,224.0268787505123,50.40224963158242,11.291458666967568,5043.201441529493,5.97312124948769,0.22398324107522943,0,Electrical Stress
15,2024-01-04 02:00:00,Distribution Transformer,,51.086166575608054,231.05477038076398,33.258225089123385,7.684471561239167,4590.822534175477,1.0547703807639834,0.14332058347497909,0,General Degradation
28,2024-01-04 03:00:00,Distribution Transformer,108.96669664992905,42.23762694016292,231.05316362343314,44.00173237946165,10.166739471186268,4602.494682001604,1.0531636234331359,0.18961918765678176,0,General Degradation
7,2024-01-04 04:00:00,Distribution Transformer,97.51936659662273,39.83227783114037,243.02234477914985,50.35964531602954,12.23851908694783,3884.418504193506,13.022344779149847,0.20637308997914544,0,General Degradation
12,2024-01-04 05:00:00,Distribution Transformer,103.28553527974704,45.3519407457793,231.51924553576785,38.138852291939294,8.829878308229876,4684.199475903185,1.5192455357678512,0.16402449700049662,0,General Degradation
29,2024-01-04 06:00:00,Distribution Transformer,107.24989875806448,43.85978089092702,212.98134274262082,43.023917479216514,9.163291714771248,4703.957060102814,17.018657257379175,0.20106387280206092,0,General Degradation
8,2024-01-04 07:00:00,Distribution Transformer,112.64196731459106,40.45197018146674,222.06621877870535,52.23510769957765,11.599652854343645,4556.589502991589,7.933781221294652,0.2341686158736474,0,Electrical Stress
15,2024-01-04 08:00:00,Distribution Transformer,96.56260999088727,40.346488736669556,218.4854860595475,45.754882134841054,9.996777662828054,3895.9622563807484,11.514513940452503,0.2084642723137854,0,General Degradation
3,2024-01-04 09:00:00,Distribution Transformer,126.99204898303165,53.02051011945895,,55.84295211981313,12.50951967460138,6733.183218195656,5.987493502103149,0.24817710352617703,1,Thermal Overload
14,2024-01-04 10:00:00,Distribution Transformer,91.11694415188786,43.8142717338248,,38.21065538144134,9.121402686993989,3992.2225506265536,8.71358907453319,0.15940129021872287,0,General Degradation
17,2024-01-04 11:00:00,Distribution Transformer,128.90763717238644,52.29465749690937,240.78606160743175,49.33000485915758,11.877977589112025,6741.180734665812,10.786061607431748,0.20402336069831303,1,Thermal Overload
4,2024-01-04 12:00:00,Distribution Transformer,74.69880928803647,59.30397694550503,233.1735637822463,20.339482195494927,4.7426295490090995,4429.936463874392,3.1735637822463048,0.08685644044093824,0,General Degradation
18,2024-01-04 13:00:00,Distribution Transformer,,42.94108448754033,208.37056305073006,34.54200853304249,7.197537766933186,3318.011589375174,21.629436949269945,0.164980253335198,0,Voltage Instability
8,2024-01-04 14:00:00,Distribution Transformer,,39.565430176295166,219.2494526515095,31.357873665317534,6.875196637436054,3098.8758769400224,10.7505473484905,0.14237435456847033,0,General Degradation
4,2024-01-04 15:00:00,Distribution Transformer,112.22349407106229,37.42020354151332,223.60655797801743,58.532643441436576,13.088282929294209,4199.425990278964,6.393442021982565,0.26060077661296627,0,Electrical Stress
2,2024-01-04 16:00:00,Distribution Transformer,80.5016926524703,52.13346513299864,239.06989547862983,37.97631974842004,9.078994792917806,4196.832187044933,9.069895478629832,0.15818859616990402,0,General Degradation
30,2024-01-04 17:00:00,Distribution Transformer,121.82225649086384,43.64114157344792,206.8627233601042,58.80061439827262,12.16365522967403,5316.462342314673,23.137276639895788,0.28288195905335867,1,Voltage Instability
6,2024-01-04 18:00:00,Distribution Transformer,85.52347320428848,45.315649694199756,212.60674537564756,33.2547622686513,7.070186774178838,3875.551752356816,17.393254624352437,0.15568217291157949,0,General Degradation
22,2024-01-04 19:00:00,Distribution Transformer,102.18714256847082,42.131949156021285,238.36904195859086,32.58030432203077,7.766135927961812,4305.343495093911,8.369041958590856,0.13610909771559737,0,General Degradation
10,2024-01-04 20:00:00,Distribution Transformer,,43.91987719882091,236.3532113568516,46.532931735704146,10.99820784958283,4678.414513134201,6.353211356851602,0.19604930335551113,0,General Degradation
4,2024-01-04 21:00:00,Distribution Transformer,76.7166021842122,62.994074501483546,253.2228585323719,31.286165010872683,7.922372136568657,4832.691353492939,23.2228585323719,0.12306590049174829,1,Voltage Instability
22,2024-01-04 22:00:00,Distribution Transformer,69.9660781381453,40.220302711519054,260.54262918808564,26.234705645053314,6.835259184737702,2814.0568422539995,30.54262918808564,0.10030757022858748,0,Voltage Instability
29,2024-01-04 23:00:00,Distribution Transformer,100.09189760061523,30.397905535327418,215.2292601467544,53.2916937805798,11.469931824361584,3042.5840481151668,14.770739853245601,0.24645921529958909,0,Electrical Stress
18,2024-01-05 00:00:00,Distribution Transformer,90.00965065581565,44.18092420891733,210.64939234201913,37.399949768607286,7.878276692379163,3976.709553695717,19.350607657980873,0.1767070973120021,0,Voltage Instability
26,2024-01-05 01:00:00,Distribution Transformer,103.97208214191568,40.88685345809393,216.34082480198023,52.52740465553027,11.363822047884794,4251.091286269411,13.659175198019767,0.24168218144652814,0,Electrical Stress
12,2024-01-05 02:00:00,Distribution Transformer,,49.43506414619841,268.67483656189467,26.10445290671884,7.013609618250361,3498.9226114418984,38.674836561894665,0.09679973570959208,1,Voltage Instability
2,2024-01-05 03:00:00,Distribution Transformer,88.5783709776959,44.60800207800164,220.78198046823232,38.070530437879874,8.405287107551237,3951.304156639059,9.21801953176768,0.1716574554772408,0,General Degradation
10,2024-01-05 04:00:00,Distribution Transformer,91.72692245134576,52.601588178712056,250.35754223157574,35.42269370713,8.868338535738971,4824.981799686347,20.357542231575735,0.14092552541946432,1,Voltage Instability
30,2024-01-05 05:00:00,Distribution Transformer,51.12554474406933,30.34883712934451,250.53136331749664,20.812415901441504,5.214162929718886,1551.6008305867754,20.53136331749664,0.08274282628990061,0,Voltage Instability
4,2024-01-05 06:00:00,Distribution Transformer,112.918230877229,48.600283288454506,198.8207239693479,56.94669859995999,11.322183843308295,5487.858009064441,31.17927603065209,0.28498895143976904,1,Thermal Overload
14,2024-01-05 07:00:00,Distribution Transformer,81.36604678791035,54.200371186320595,234.68793815722057,31.382146647433093,7.365011291633604,4410.069937868269,4.687938157220572,0.1331512630336601,0,General Degradation
16,2024-01-05 08:00:00,Distribution Transformer,121.98490415010662,41.824801674645656,232.44666423343386,58.14738006021789,13.516164528911334,5101.994423378869,2.4466642334338644,0.2490820772751488,0,Electrical Stress
15,2024-01-05 09:00:00,Distribution Transformer,82.52904707754543,41.72113108062143,245.38904925484982,40.1833598293509,9.860556464389942,3443.20519108105,15.389049254849823,0.1630890656499416,0,General Degradation
8,2024-01-05 10:00:00,Distribution Transformer,,41.473261964187884,251.19832195451633,31.684433112960654,7.959076430055829,3550.779721363977,21.19832195451633,0.1256330052769935,0,Voltage Instability
14,2024-01-05 11:00:00,Distribution Transformer,72.6455818659114,40.762610355443314,245.066472663824,28.545696202326894,6.995593078037368,2961.223547644605,15.066472663823987,0.11600806844305857,0,General Degradation
23,2024-01-05 12:00:00,Distribution Transformer,115.63902915959471,52.27245541657506,233.73041682593157,44.01519411454725,10.287689667067418,6044.735996160938,3.73041682593157,0.18751380715686064,1,Thermal Overload
28,2024-01-05 13:00:00,Distribution Transformer,103.17491329118357,38.07456207832233,241.68387536211088,53.19659303985273,12.856758761932703,3928.3396410306927,11.683875362110882,0.21920118491794147,0,General Degradation
25,2024-01-05 14:00:00,Distribution Transformer,120.20244280038511,48.832004706126675,190.05740440968867,68.45298283241942,13.009996241230613,5869.726252516329,39.94259559031133,0.35828489894918786,1,Thermal Overload
30,2024-01-05 15:00:00,Distribution Transformer,91.26771811810977,33.88057317680532,208.08564403086407,40.3647149443323,8.39931770531363,3092.202602380659,21.914355969135926,0.1930534979167383,0,Voltage Instability
8,2024-01-05 16:00:00,Distribution Transformer,,35.73376275156517,,51.46613867417934,11.289129376943936,3367.875570624775,10.649380976239541,0.23356475648761274,0,Electrical Stress
21,2024-01-05 17:00:00,Distribution Transformer,64.72376182813407,45.26076236630521,234.5155858133665,20.698040713572073,4.854013143132265,2929.4468035565124,4.515585813366499,0.0878839531663699,0,General Degradation
16,2024-01-05 18:00:00,Distribution Transformer,83.76720121634882,36.95431866706458,209.66985827142702,38.55106192744768,8.082995690540962,3095.5598475970737,20.330141728572983,0.18299277477928758,0,Voltage Instability
13,2024-01-05 19:00:00,Distribution Transformer,98.0689757858112,36.65658960249309,235.7525335386204,40.78848474818807,9.615988618586714,3594.874198117314,5.752533538620412,0.17228320279636805,0,General Degradation
18,2024-01-05 20:00:00,Distribution Transformer,101.9696150743953,52.77620396490009,247.4197481980999,39.24147976613048,9.709117042656837,5381.569203388638,17.41974819809991,0.15796441325927818,0,General Degradation
15,2024-01-05 21:00:00,Distribution Transformer,127.8308745194948,47.76692727334638,196.49670804734473,59.91816663660298,11.773722496324728,6106.088086460975,33.503291952655275,0.3033881791196193,1,Voltage Instability
21,2024-01-05 22:00:00,Distribution Transformer,61.68295118763944,44.676774031464525,262.5564624468311,26.364924223572462,6.922281236819951,2755.7952718040237,32.55646244683112,0.10003520300281471,0,Voltage Instability
24,2024-01-05 23:00:00,Distribution Transformer,99.1301855144698,48.82524217438788,213.73177672641899,54.220878886014795,11.58872477997592,4840.055314535985,16.268223273581015,0.2525051471776132,0,Electrical Stress
26,2024-01-06 00:00:00,Distribution Transformer,88.22772903024848,34.53624812503456,240.27872217890308,34.33430467509605,8.249802854233218,3047.0547412969763,10.278722178903081,0.1423014195575766,0,General Degradation
25,2024-01-06 01:00:00,Distribution Transformer,96.35906467828907,37.70772906253863,214.76952265127218,33.38585615645324,7.170264390025498,3633.4815036085606,15.230477348727817,0.15472924881245453,0,General Degradation
28,2024-01-06 02:00:00,Distribution Transformer,96.84889252358408,,232.65714471061443,35.614682242509886,8.286010280318173,4450.018565875361,2.657144710614432,0.15242282570309953,0,General Degradation
28,2024-01-06 03:00:00,Distribution Transformer,91.55867787949579,34.06903820745237,198.6881845807217,47.56595012240894,9.45079227767859,3119.3160949003664,31.311815419278304,0.23820112452963357,0,Voltage Instability
28,2024-01-06 04:00:00,Distribution Transformer,74.60405747359772,34.3127826699581,247.9344301738033,25.40627474933722,6.299090252816011,2559.8728103886215,17.934430173803293,0.1020601076821669,0,General Degradation
13,2024-01-06 05:00:00,Distribution Transformer,71.26201057088903,41.912004840166645,208.06793032846417,29.466835772178435,6.131103532445918,2986.733731967108,21.932069671535828,0.14094383450337616,0,Voltage Instability
9,2024-01-06 06:00:00,Distribution Transformer,90.23158787366312,45.51984003146475,236.32917051447043,37.77105212989374,8.92640141931661,4107.3274457942,6.329170514470434,0.15915048305278076,0,General Degradation
29,2024-01-06 07:00:00,Distribution Transformer,69.42888505373077,42.655757642425534,245.71943404110368,27.714014860076748,6.809872046424795,2961.54169423576,15.719434041103682,0.11233008444506876,0,General Degradation
15,2024-01-06 08:00:00,Distribution Transformer,92.96772297557209,37.840564493284184,221.12562499031517,34.60179096410637,7.651342652722262,3517.9511170509136,8.874375009684826,0.15577577312664864,0,General Degradation
13,2024-01-06 09:00:00,Distribution Transformer,90.43935004149938,38.182490056148154,218.59207542336236,42.98548686444454,9.396286786782614,3453.1995836440524,11.40792457663764,0.19575153967451103,0,General Degradation
1,2024-01-06 10:00:00,Distribution Transformer,50.8993645692224,42.49161527877973,,23.373720699009077,4.719771100016677,2162.7962172097505,28.07360750157457,0.11518324655177833,0,Voltage Instability
25,2024-01-06 11:00:00,Distribution Transformer,129.8050353711056,49.42406085713872,232.7916427758331,56.07598112575206,13.054019766530432,6415.491967744567,2.791642775833111,0.23985451515698317,1,Thermal Overload
7,2024-01-06 12:00:00,Distribution Transformer,96.39063799062654,54.815218508142735,232.42738008345054,43.44438824506427,10.097665339128543,5283.673883595478,2.4273800834505437,0.18611522020053026,0,General Degradation
9,2024-01-06 13:00:00,Distribution Transformer,51.1269774768583,44.671169243126265,215.1759621245498,17.99087644584569,3.871204148698747,2283.9018637582417,14.824037875450188,0.08322329767395804,0,General Degradation
24,2024-01-06 14:00:00,Distribution Transformer,99.44839277975937,30.65456065124737,229.88315090229418,35.23476178715778,8.09987806092358,3048.5467881362047,0.11684909770582408,0.15260863189652385,0,General Degradation
1,2024-01-06 15:00:00,Distribution Transformer,91.33899225167247,50.307363780578015,207.53045880525002,47.03273447241535,9.760724963925856,4595.023910556283,22.46954119474998,0.22554371549309246,1,Voltage Instability
12,2024-01-06 16:00:00,Distribution Transformer,71.28021758502793,48.79662334415643,209.28653089446038,28.592980155482127,5.984125624675003,3478.2339293861232,20.713469105539616,0.1359715243475699,1,Voltage Instability
8,2024-01-06 17:00:00,Distribution Transformer,100.56745293393666,40.27217176049213,241.75895681223167,43.61472514321645,10.54425045227622,4050.069738070705,11.758956812231673,0.17966268151725256,0,General Degradation
24,2024-01-06 18:00:00,Distribution Transformer,78.04123060658716,42.68264816259228,227.4903199443915,31.450263375233494,7.154630477567245,3331.006388156688,2.5096800556084986,0.13764374518311173,0,General Degradation
11,2024-01-06 19:00:00,Distribution Transformer,98.47458731898405,54.21083787009612,210.33545429699726,50.448928305244785,10.611198253880305,5338.389887474068,19.664545703002744,0.23871493059724425,1,Voltage Instability
19,2024-01-06 20:00:00,Distribution Transformer,82.37282587899493,55.23802694483822,247.8761939118471,36.5191106290606,9.052218147777221,4550.112375426389,17.87619391184711,0.14673605399958747,0,General Degradation
17,2024-01-06 21:00:00,Distribution Transformer,78.69957588536026,38.56530420049452,227.11474779122133,34.411622205719915,7.81538689833887,3035.0730844688214,2.8852522087786667,0.15085224668251018,0,General Degradation
